Data Ordine,Data Spedizione,Categoria,Sotto-Categoria,Vendite,Profitto,Regione,Provincia,Quantità
2025-12-04,2025-12-09,Forniture per ufficio,Scaffalature,6793.69,1044.74,Nord-Ovest,MI,7
2025-03-03,2025-03-04,Arredamento,Sedie,3025.19,133.82,Nord-Est,VR,6
2025-05-25,2025-05-30,Arredamento,Complementi d'arredo,3695.07,171.43,Sud,CZ,5
2025-08-04,2025-08-08,Tecnologia,Accessori,1679.91,349.7,Nord-Ovest,VA,3
2025-01-03,2025-01-08,Tecnologia,Telefoni,2772.56,232.11,Nord-Est,TN,4
2025-06-09,2025-06-12,Arredamento,Tavoli,1202.68,284.01,Nord-Ovest,GE,6
2025-08-15,2025-08-18,Arredamento,Tavoli,158.0,42.17,Sud,NA,1
2025-09-26,2025-10-01,Forniture per ufficio,Raccoglitori,4407.06,889.67,Isole,TP,5
2025-04-30,2025-05-03,Tecnologia,Telefoni,582.49,108.27,Sud,NA,2
2026-01-16,2026-01-20,Forniture per ufficio,Raccoglitori,441.76,77.03,Nord-Est,VE,2
2025-03-30,2025-04-01,Forniture per ufficio,Carta,4241.68,239.8,Nord-Ovest,GE,8
2025-11-25,2025-11-28,Arredamento,Sedie,618.68,128.46,Centro,LI,2
2025-03-09,2025-03-12,Arredamento,Librerie,4573.19,923.66,Nord-Est,VR,5
2026-02-02,2026-02-07,Tecnologia,Telefoni,3273.15,-322.58,Nord-Est,VR,5
2025-12-23,2025-12-27,Tecnologia,Fotocopiatrici,1672.37,-154.37,Isole,TP,2
2025-04-08,2025-04-15,Arredamento,Complementi d'arredo,417.03,80.72,Centro,PG,5
2025-09-24,2025-10-01,Arredamento,Librerie,913.42,-72.35,Nord-Ovest,TO,2
2025-04-15,2025-04-22,Forniture per ufficio,Materiale artistico,3124.49,276.52,Centro,RM,9
2025-11-19,2025-11-26,Arredamento,Sedie,2323.29,-53.8,Nord-Ovest,VA,4
2025-05-03,2025-05-05,Forniture per ufficio,Materiale artistico,671.1,142.52,Centro,FI,6
2025-01-29,2025-02-03,Forniture per ufficio,Scaffalature,2837.01,220.35,Centro,FI,3
2025-05-17,2025-05-22,Forniture per ufficio,Scaffalature,5026.03,253.08,Nord-Ovest,MI,7
2025-07-14,2025-07-20,Forniture per ufficio,Carta,724.4,117.76,Isole,TP,3
2026-02-13,2026-02-17,Tecnologia,Macchine,1121.43,245.08,Nord-Est,VR,2
2025-08-14,2025-08-21,Forniture per ufficio,Scaffalature,1715.09,-38.19,Sud,BA,2
2025-11-28,2025-11-30,Arredamento,Librerie,1878.71,538.25,Nord-Ovest,GE,2
2025-06-19,2025-06-23,Tecnologia,Macchine,5661.48,953.25,Centro,FI,6
2025-01-09,2025-01-16,Tecnologia,Macchine,1185.61,141.2,Centro,FI,4
2025-02-09,2025-02-11,Forniture per ufficio,Raccoglitori,3652.22,77.07,Nord-Ovest,VA,9
2025-01-25,2025-01-29,Tecnologia,Accessori,805.23,42.31,Isole,CA,2
2025-09-18,2025-09-23,Tecnologia,Accessori,5258.06,-415.02,Nord-Est,VE,6
2026-01-30,2026-02-04,Arredamento,Sedie,2363.6,286.41,Nord-Est,BO,4
2025-08-14,2025-08-15,Tecnologia,Accessori,1034.42,187.91,Centro,FI,8
2025-05-04,2025-05-07,Arredamento,Librerie,1112.09,154.91,Nord-Ovest,GE,7
2025-02-07,2025-02-14,Tecnologia,Macchine,2369.91,462.52,Sud,CZ,4
2025-11-24,2025-11-30,Arredamento,Tavoli,3083.27,-28.65,Sud,PA,7
2025-09-08,2025-09-12,Forniture per ufficio,Scaffalature,1860.06,26.48,Sud,BA,3
2026-01-24,2026-01-30,Tecnologia,Macchine,3938.16,1132.08,Centro,LI,8
2025-06-25,2025-06-26,Arredamento,Librerie,1944.78,84.74,Nord-Est,TN,2
2025-03-31,2025-04-03,Forniture per ufficio,Raccoglitori,6374.98,1457.55,Nord-Ovest,VA,7
2026-02-06,2026-02-10,Forniture per ufficio,Scaffalature,1690.73,206.28,Nord-Ovest,MI,4
2025-02-06,2025-02-08,Arredamento,Librerie,3472.31,-190.42,Nord-Est,BO,6
2025-11-12,2025-11-19,Forniture per ufficio,Raccoglitori,165.0,8.46,Centro,PG,1
2025-06-25,2025-06-28,Tecnologia,Accessori,7992.29,154.27,Nord-Est,BO,9
2025-10-11,2025-10-16,Tecnologia,Fotocopiatrici,127.66,8.92,Nord-Est,VE,1
2025-03-22,2025-03-23,Forniture per ufficio,Scaffalature,2440.44,199.07,Nord-Ovest,MI,4
2025-04-24,2025-04-27,Forniture per ufficio,Carta,1582.86,-82.07,Sud,PA,8
2025-02-09,2025-02-16,Arredamento,Librerie,3402.71,-198.14,Sud,CZ,5
2025-10-28,2025-10-31,Forniture per ufficio,Materiale artistico,403.13,16.98,Centro,LI,2
2025-08-12,2025-08-19,Tecnologia,Accessori,3683.94,-12.27,Nord-Ovest,TO,8
2025-11-14,2025-11-19,Forniture per ufficio,Raccoglitori,5002.22,614.17,Isole,AG,9
2025-12-15,2025-12-19,Arredamento,Tavoli,1852.81,265.99,Centro,PG,7
2025-04-25,2025-04-27,Forniture per ufficio,Carta,538.66,-38.29,Nord-Est,VR,2
2025-07-05,2025-07-10,Arredamento,Complementi d'arredo,318.09,-20.36,Isole,SS,7
2025-11-19,2025-11-21,Arredamento,Tavoli,7988.34,740.75,Sud,BA,9
2025-02-25,2025-03-01,Arredamento,Complementi d'arredo,3654.27,788.5,Nord-Est,BO,7
2025-02-09,2025-02-12,Tecnologia,Accessori,6387.72,614.44,Isole,AG,8
2025-12-20,2025-12-22,Arredamento,Tavoli,4877.99,176.93,Nord-Est,VR,6
2025-02-09,2025-02-10,Arredamento,Librerie,4339.33,312.78,Sud,PA,5
2025-12-13,2025-12-14,Forniture per ufficio,Scaffalature,6857.48,670.04,Nord-Est,BO,7
2025-08-25,2025-09-01,Forniture per ufficio,Materiale artistico,1299.3,31.96,Centro,FI,4
2025-10-16,2025-10-21,Tecnologia,Accessori,1312.11,-86.77,Centro,PG,4
2025-09-19,2025-09-23,Forniture per ufficio,Raccoglitori,1115.32,116.29,Isole,AG,6
2025-08-04,2025-08-11,Tecnologia,Telefoni,2985.93,843.86,Nord-Ovest,VA,9
2025-05-27,2025-06-01,Tecnologia,Telefoni,5468.01,1263.92,Nord-Est,VE,6
2025-12-02,2025-12-07,Forniture per ufficio,Materiale artistico,1579.07,189.19,Nord-Est,BO,2
2025-06-17,2025-06-24,Arredamento,Sedie,1841.96,449.83,Nord-Est,VR,4
2025-04-02,2025-04-08,Tecnologia,Accessori,527.84,-3.26,Nord-Est,TN,2
2025-12-19,2025-12-24,Forniture per ufficio,Carta,113.89,11.16,Nord-Est,VR,1
2025-02-28,2025-03-06,Tecnologia,Telefoni,373.61,108.75,Nord-Ovest,GE,5
2025-02-28,2025-03-01,Forniture per ufficio,Carta,370.49,67.87,Isole,AG,8
2025-10-31,2025-11-01,Arredamento,Sedie,1545.77,341.92,Nord-Ovest,VA,2
2025-06-18,2025-06-23,Tecnologia,Fotocopiatrici,125.21,22.4,Nord-Est,VE,1
2025-09-26,2025-09-27,Arredamento,Tavoli,200.42,8.43,Centro,PG,6
2025-12-29,2026-01-02,Forniture per ufficio,Carta,5524.1,1501.43,Nord-Ovest,MI,7
2025-02-14,2025-02-20,Arredamento,Librerie,5726.55,1173.19,Nord-Ovest,TO,9
2025-12-11,2025-12-17,Tecnologia,Macchine,3002.69,873.98,Isole,SS,4
2025-06-30,2025-07-05,Forniture per ufficio,Scaffalature,335.39,46.52,Isole,CA,6
2025-06-19,2025-06-20,Arredamento,Tavoli,844.74,187.79,Isole,CA,6
2025-12-22,2025-12-24,Tecnologia,Accessori,5375.32,9.14,Centro,FI,9
2025-07-10,2025-07-17,Forniture per ufficio,Scaffalature,1048.92,303.66,Isole,SS,4
2025-06-04,2025-06-11,Arredamento,Complementi d'arredo,162.14,14.19,Nord-Est,TN,3
2026-02-26,2026-03-04,Forniture per ufficio,Scaffalature,8937.41,520.68,Nord-Ovest,GE,9
2025-07-07,2025-07-12,Forniture per ufficio,Scaffalature,709.84,-63.0,Centro,RM,3
2025-01-07,2025-01-12,Tecnologia,Fotocopiatrici,3064.29,-145.84,Nord-Ovest,TO,7
2025-05-13,2025-05-17,Forniture per ufficio,Materiale artistico,490.35,-21.62,Isole,AG,3
2025-08-23,2025-08-26,Tecnologia,Fotocopiatrici,3044.13,-109.23,Nord-Est,VE,5
2025-02-14,2025-02-17,Arredamento,Complementi d'arredo,1680.41,40.12,Centro,FI,4
2025-11-10,2025-11-16,Tecnologia,Telefoni,2412.7,241.68,Nord-Est,TN,7
2025-09-06,2025-09-13,Forniture per ufficio,Carta,3466.75,371.42,Centro,LI,6
2025-01-31,2025-02-04,Forniture per ufficio,Carta,1085.28,285.32,Centro,RM,5
2025-01-23,2025-01-27,Tecnologia,Macchine,1430.6,231.52,Centro,LI,3
2026-03-02,2026-03-06,Tecnologia,Macchine,988.1,81.45,Isole,SS,6
2026-01-29,2026-02-04,Arredamento,Tavoli,689.69,130.83,Sud,BA,1
2025-06-09,2025-06-12,Forniture per ufficio,Materiale artistico,2689.33,24.77,Nord-Ovest,GE,7
2025-12-29,2026-01-05,Forniture per ufficio,Scaffalature,1252.45,294.65,Nord-Ovest,VA,2
2025-06-07,2025-06-11,Forniture per ufficio,Materiale artistico,499.75,121.17,Centro,FI,9
2025-02-08,2025-02-15,Tecnologia,Telefoni,476.54,-26.97,Centro,FI,7
2026-02-19,2026-02-20,Arredamento,Sedie,4634.12,364.86,Sud,NA,5
2025-03-23,2025-03-28,Forniture per ufficio,Scaffalature,1267.11,84.03,Nord-Est,VE,2
2025-12-22,2025-12-27,Arredamento,Complementi d'arredo,261.35,41.85,Isole,AG,6
2025-09-15,2025-09-22,Arredamento,Librerie,5615.69,-149.46,Nord-Est,VR,9
2025-07-25,2025-07-27,Tecnologia,Macchine,7779.6,-308.9,Nord-Ovest,VA,9
2025-03-18,2025-03-20,Tecnologia,Accessori,3739.98,-339.74,Centro,RM,5
2025-01-12,2025-01-18,Tecnologia,Macchine,3602.88,1077.54,Nord-Est,BO,4
2025-10-22,2025-10-28,Tecnologia,Fotocopiatrici,3604.44,-252.62,Sud,NA,5
2025-08-12,2025-08-17,Forniture per ufficio,Raccoglitori,5882.99,237.01,Centro,RM,9
2025-01-13,2025-01-14,Tecnologia,Fotocopiatrici,8777.18,1174.46,Nord-Ovest,VA,9
2025-02-15,2025-02-18,Arredamento,Tavoli,2075.6,361.31,Sud,PA,3
2025-06-04,2025-06-07,Forniture per ufficio,Materiale artistico,4620.27,1193.27,Centro,PG,6
2025-04-23,2025-04-29,Arredamento,Librerie,3697.3,-310.28,Nord-Est,VR,6
2025-08-21,2025-08-22,Forniture per ufficio,Scaffalature,972.37,228.34,Nord-Est,BO,8
2025-01-17,2025-01-23,Tecnologia,Accessori,2534.32,-119.04,Nord-Ovest,GE,3
2025-12-26,2025-12-29,Arredamento,Sedie,3006.97,-72.95,Isole,TP,5
2025-08-11,2025-08-18,Arredamento,Librerie,3669.51,363.92,Centro,LI,4
2025-12-20,2025-12-26,Forniture per ufficio,Materiale artistico,3076.56,23.4,Sud,CZ,6
2025-07-07,2025-07-11,Forniture per ufficio,Scaffalature,5714.99,1084.96,Nord-Est,VE,6
2025-12-10,2025-12-17,Tecnologia,Accessori,700.11,24.32,Isole,CA,1
2025-12-31,2026-01-06,Tecnologia,Telefoni,3629.76,640.01,Centro,PG,8
2025-06-12,2025-06-17,Forniture per ufficio,Raccoglitori,697.27,93.58,Isole,CA,3
2025-11-22,2025-11-28,Arredamento,Tavoli,1840.62,176.29,Nord-Ovest,TO,3
2026-02-18,2026-02-23,Arredamento,Sedie,5245.94,1087.72,Centro,FI,9
2025-03-15,2025-03-16,Arredamento,Librerie,2301.26,167.63,Nord-Est,VR,5
2025-08-21,2025-08-24,Forniture per ufficio,Raccoglitori,1053.29,-72.52,Centro,RM,3
2025-08-12,2025-08-19,Arredamento,Librerie,2240.35,72.0,Isole,SS,8
2025-11-15,2025-11-22,Arredamento,Sedie,4130.43,257.76,Isole,SS,5
2026-02-16,2026-02-18,Forniture per ufficio,Scaffalature,1452.65,293.7,Nord-Est,VR,3
2025-03-01,2025-03-03,Tecnologia,Accessori,5619.11,-88.45,Centro,RM,7
2025-12-01,2025-12-04,Arredamento,Complementi d'arredo,101.18,22.48,Nord-Est,BO,5
2025-08-10,2025-08-12,Arredamento,Librerie,1143.44,-28.73,Sud,PA,2
2025-02-06,2025-02-13,Tecnologia,Fotocopiatrici,4516.86,57.09,Nord-Est,VR,6
2025-10-05,2025-10-11,Arredamento,Tavoli,4485.37,119.76,Nord-Ovest,MI,8
2025-07-15,2025-07-16,Forniture per ufficio,Scaffalature,5560.71,1434.74,Centro,LI,8
2026-02-08,2026-02-09,Forniture per ufficio,Raccoglitori,2191.41,-205.38,Nord-Est,TN,3
2025-12-18,2025-12-21,Forniture per ufficio,Scaffalature,384.87,89.2,Nord-Est,BO,3
2025-08-30,2025-09-01,Arredamento,Complementi d'arredo,2264.24,-161.74,Nord-Ovest,TO,3
2025-11-20,2025-11-26,Tecnologia,Telefoni,1959.27,83.27,Nord-Est,VE,3
2025-08-07,2025-08-08,Tecnologia,Macchine,231.94,22.63,Nord-Est,VE,1
2025-07-11,2025-07-12,Forniture per ufficio,Raccoglitori,477.83,86.93,Nord-Ovest,TO,1
2025-01-17,2025-01-21,Forniture per ufficio,Carta,4423.6,550.17,Sud,PA,6
2025-01-12,2025-01-16,Arredamento,Librerie,3861.73,633.33,Nord-Ovest,GE,6
2026-02-10,2026-02-17,Arredamento,Librerie,8352.01,-802.43,Nord-Est,TN,9
2026-02-05,2026-02-06,Tecnologia,Macchine,5330.29,1241.94,Nord-Est,VE,7
2026-01-29,2026-02-01,Tecnologia,Fotocopiatrici,2118.47,359.09,Centro,FI,3
2026-01-09,2026-01-14,Arredamento,Tavoli,1012.87,90.23,Centro,RM,2
2025-07-12,2025-07-17,Tecnologia,Telefoni,2923.31,612.93,Nord-Est,VE,8
2025-01-22,2025-01-28,Tecnologia,Fotocopiatrici,5351.73,-369.71,Centro,RM,9
2025-04-30,2025-05-01,Arredamento,Librerie,7021.47,272.9,Sud,CZ,8
2025-07-29,2025-07-30,Forniture per ufficio,Scaffalature,7761.44,143.29,Sud,PA,8
2025-11-02,2025-11-09,Arredamento,Complementi d'arredo,506.18,42.71,Centro,PG,1
2025-09-27,2025-09-28,Forniture per ufficio,Scaffalature,624.04,-4.09,Centro,PG,1
2025-07-11,2025-07-14,Arredamento,Sedie,4894.22,1102.69,Nord-Ovest,VA,6
2025-06-24,2025-06-28,Forniture per ufficio,Materiale artistico,2782.46,-251.75,Centro,FI,3
2025-10-12,2025-10-13,Tecnologia,Accessori,5301.77,1366.54,Centro,LI,6
2025-07-23,2025-07-24,Tecnologia,Fotocopiatrici,1059.58,101.09,Centro,PG,4
2025-06-13,2025-06-20,Arredamento,Sedie,981.33,155.09,Sud,PA,1
2025-09-08,2025-09-10,Tecnologia,Telefoni,57.2,-5.68,Centro,PG,2
2025-08-15,2025-08-22,Forniture per ufficio,Materiale artistico,5420.28,141.08,Centro,RM,9
2026-01-16,2026-01-23,Forniture per ufficio,Scaffalature,1145.8,119.06,Nord-Ovest,GE,4
2025-01-07,2025-01-10,Arredamento,Librerie,2668.2,542.9,Sud,PA,6
2025-01-29,2025-02-04,Tecnologia,Macchine,575.64,60.61,Nord-Est,VE,3
2026-01-30,2026-01-31,Forniture per ufficio,Scaffalature,7649.44,152.05,Nord-Est,VE,8
2025-02-02,2025-02-09,Forniture per ufficio,Materiale artistico,802.64,58.31,Nord-Est,VR,8
2025-05-14,2025-05-21,Tecnologia,Macchine,2897.75,-28.64,Centro,FI,4
2026-01-02,2026-01-04,Tecnologia,Fotocopiatrici,1397.8,-124.14,Centro,RM,3
2025-03-20,2025-03-27,Forniture per ufficio,Raccoglitori,4933.46,872.59,Isole,AG,7
2026-02-20,2026-02-25,Forniture per ufficio,Scaffalature,2221.98,622.09,Centro,LI,9
2025-02-27,2025-03-05,Tecnologia,Telefoni,3683.76,647.37,Nord-Ovest,MI,8
2025-01-26,2025-01-27,Forniture per ufficio,Scaffalature,4968.43,1155.44,Nord-Ovest,MI,7
2025-08-14,2025-08-15,Tecnologia,Accessori,721.77,81.89,Nord-Est,VE,3
2025-10-12,2025-10-14,Tecnologia,Telefoni,861.47,137.76,Nord-Est,VR,5
2025-01-04,2025-01-07,Forniture per ufficio,Carta,6471.95,1001.14,Nord-Est,BO,8
2025-04-09,2025-04-10,Tecnologia,Telefoni,2862.51,315.13,Sud,NA,5
2026-02-01,2026-02-06,Tecnologia,Fotocopiatrici,2878.65,-245.5,Sud,PA,4
2025-02-08,2025-02-09,Arredamento,Sedie,3178.85,422.62,Sud,BA,5
2025-09-28,2025-10-03,Tecnologia,Accessori,2702.12,370.99,Nord-Ovest,VA,8
2026-01-10,2026-01-16,Forniture per ufficio,Scaffalature,3164.44,807.96,Nord-Est,VE,7
2025-10-12,2025-10-18,Tecnologia,Accessori,3014.47,781.89,Nord-Ovest,VA,6
2025-06-06,2025-06-10,Tecnologia,Macchine,7896.6,-647.81,Centro,PG,8
2025-03-16,2025-03-20,Forniture per ufficio,Carta,2809.68,585.82,Sud,PA,4
2026-01-07,2026-01-12,Tecnologia,Accessori,6439.73,24.17,Centro,PG,8
2025-10-15,2025-10-18,Forniture per ufficio,Materiale artistico,2859.05,617.68,Sud,NA,3
2025-05-10,2025-05-11,Forniture per ufficio,Carta,2339.19,144.93,Nord-Ovest,GE,3
2025-06-24,2025-07-01,Forniture per ufficio,Raccoglitori,2663.57,718.35,Centro,LI,5
2025-03-25,2025-03-26,Arredamento,Tavoli,2010.25,-51.17,Centro,PG,4
2025-01-22,2025-01-26,Tecnologia,Fotocopiatrici,4839.53,1306.43,Isole,TP,8
2025-01-27,2025-02-03,Arredamento,Sedie,4680.05,1046.13,Nord-Ovest,GE,6
2025-07-14,2025-07-19,Tecnologia,Macchine,403.6,57.41,Sud,NA,3
2025-12-03,2025-12-10,Tecnologia,Macchine,441.22,-32.99,Isole,AG,1
2026-01-17,2026-01-18,Forniture per ufficio,Materiale artistico,2219.16,-113.58,Nord-Est,BO,5
2025-08-24,2025-08-25,Tecnologia,Macchine,2470.67,191.04,Sud,NA,4
2025-04-02,2025-04-05,Arredamento,Librerie,4849.29,-102.25,Nord-Ovest,MI,5
2025-01-21,2025-01-23,Arredamento,Sedie,997.83,-96.24,Isole,SS,5
2025-10-30,2025-11-06,Arredamento,Librerie,7967.51,2062.94,Sud,CZ,8
2025-12-23,2025-12-27,Tecnologia,Fotocopiatrici,1359.79,220.41,Nord-Ovest,TO,3
2025-03-25,2025-03-29,Arredamento,Complementi d'arredo,650.63,151.24,Nord-Est,BO,4
2025-09-19,2025-09-21,Arredamento,Tavoli,7954.95,-260.32,Isole,TP,8
2025-05-27,2025-05-28,Tecnologia,Macchine,483.75,139.57,Nord-Ovest,MI,1
2026-01-22,2026-01-25,Tecnologia,Macchine,1220.03,187.86,Isole,AG,2
2025-09-14,2025-09-17,Forniture per ufficio,Raccoglitori,5986.94,1779.36,Nord-Est,VE,7
2025-02-27,2025-03-03,Arredamento,Sedie,2966.99,-41.69,Isole,TP,5
2026-01-15,2026-01-18,Arredamento,Librerie,3148.55,556.08,Centro,LI,6
2026-02-26,2026-03-04,Arredamento,Tavoli,1384.6,-20.57,Nord-Est,BO,5
2025-01-15,2025-01-17,Arredamento,Tavoli,2715.31,799.98,Nord-Est,BO,4
2025-06-11,2025-06-12,Arredamento,Sedie,2029.9,63.58,Nord-Ovest,MI,9
2025-06-12,2025-06-18,Forniture per ufficio,Materiale artistico,2990.96,511.05,Nord-Est,BO,9
2025-11-16,2025-11-18,Tecnologia,Accessori,2408.62,-226.45,Sud,CZ,7
2025-10-08,2025-10-13,Arredamento,Librerie,7268.4,2060.73,Nord-Ovest,MI,8
2025-10-07,2025-10-14,Tecnologia,Telefoni,7614.87,-212.32,Centro,PG,9
2025-01-12,2025-01-16,Forniture per ufficio,Carta,746.82,73.16,Sud,BA,4
2025-10-01,2025-10-04,Tecnologia,Macchine,129.19,24.67,Isole,AG,4
2025-09-28,2025-10-03,Tecnologia,Macchine,3148.05,418.52,Nord-Ovest,MI,6
2025-07-27,2025-07-30,Forniture per ufficio,Scaffalature,1806.21,-77.69,Centro,RM,4
2025-01-27,2025-02-02,Forniture per ufficio,Scaffalature,619.3,-2.61,Nord-Ovest,GE,1
2025-03-13,2025-03-14,Arredamento,Tavoli,3303.23,37.23,Nord-Ovest,MI,5
2025-03-01,2025-03-02,Forniture per ufficio,Materiale artistico,1603.14,224.21,Nord-Est,TN,3
2025-05-25,2025-05-26,Forniture per ufficio,Materiale artistico,968.99,157.42,Centro,LI,1
2025-04-03,2025-04-06,Forniture per ufficio,Carta,3363.33,-180.66,Nord-Est,TN,6
2025-11-05,2025-11-10,Arredamento,Complementi d'arredo,3242.99,-81.68,Isole,AG,9
2025-01-08,2025-01-09,Forniture per ufficio,Materiale artistico,6982.99,451.13,Centro,PG,9
2025-03-20,2025-03-25,Forniture per ufficio,Materiale artistico,2821.53,103.38,Sud,CZ,4
2025-01-27,2025-01-30,Forniture per ufficio,Scaffalature,391.98,-7.42,Nord-Ovest,MI,2
2025-06-23,2025-06-29,Forniture per ufficio,Scaffalature,5289.62,-432.47,Nord-Est,VE,6
2025-02-19,2025-02-24,Forniture per ufficio,Carta,647.43,125.31,Nord-Ovest,MI,6
2025-07-18,2025-07-24,Arredamento,Complementi d'arredo,1994.0,-29.38,Nord-Est,BO,3
2026-01-22,2026-01-25,Tecnologia,Telefoni,7928.79,-298.36,Nord-Ovest,MI,8
2025-12-15,2025-12-18,Arredamento,Complementi d'arredo,772.58,186.32,Nord-Ovest,GE,1
2025-06-30,2025-07-04,Tecnologia,Accessori,1681.83,-20.42,Nord-Est,VR,2
2025-01-24,2025-01-27,Arredamento,Librerie,7202.05,181.46,Centro,FI,8
2025-11-12,2025-11-15,Tecnologia,Macchine,1425.25,151.72,Isole,TP,3
2026-01-13,2026-01-15,Forniture per ufficio,Raccoglitori,5281.54,135.37,Nord-Ovest,GE,8
2026-01-22,2026-01-23,Forniture per ufficio,Materiale artistico,3136.21,-4.72,Isole,CA,6
2026-02-08,2026-02-12,Tecnologia,Accessori,541.59,112.31,Centro,LI,1
2025-02-15,2025-02-22,Forniture per ufficio,Scaffalature,5777.19,560.46,Nord-Est,VR,8
2025-01-15,2025-01-19,Arredamento,Complementi d'arredo,3453.2,618.12,Isole,AG,9
2025-06-02,2025-06-06,Arredamento,Sedie,3633.05,76.07,Centro,LI,8
2025-08-10,2025-08-17,Tecnologia,Macchine,1080.53,124.68,Sud,NA,7
2025-07-25,2025-07-27,Tecnologia,Telefoni,1207.18,120.02,Sud,BA,3
2025-09-30,2025-10-06,Arredamento,Sedie,1568.23,-83.53,Nord-Est,VR,2
2026-01-17,2026-01-20,Tecnologia,Accessori,321.3,39.76,Centro,FI,1
2025-08-24,2025-08-25,Forniture per ufficio,Scaffalature,3820.59,185.58,Centro,FI,4
2025-12-06,2025-12-11,Tecnologia,Accessori,5930.8,1321.08,Centro,FI,7
2025-08-16,2025-08-23,Arredamento,Complementi d'arredo,990.66,266.23,Isole,AG,7
2025-01-09,2025-01-15,Forniture per ufficio,Materiale artistico,5239.74,1392.11,Nord-Est,BO,9
2025-06-15,2025-06-22,Arredamento,Sedie,2901.45,447.93,Sud,NA,3
2025-11-15,2025-11-18,Arredamento,Librerie,1976.65,148.98,Isole,SS,2
2025-08-02,2025-08-04,Arredamento,Complementi d'arredo,2852.6,414.76,Centro,FI,8
2025-04-27,2025-05-04,Forniture per ufficio,Carta,6843.68,902.91,Nord-Ovest,MI,8
2026-01-21,2026-01-24,Forniture per ufficio,Scaffalature,1939.89,-96.7,Nord-Est,BO,2
2025-12-10,2025-12-13,Arredamento,Sedie,2276.5,501.04,Nord-Est,VE,7
2025-03-13,2025-03-15,Tecnologia,Accessori,1786.46,245.58,Nord-Est,VR,2
2026-01-30,2026-02-03,Arredamento,Tavoli,7376.42,1923.78,Nord-Est,TN,8
2025-03-05,2025-03-09,Tecnologia,Fotocopiatrici,4290.13,492.86,Centro,RM,8
2025-07-24,2025-07-25,Tecnologia,Macchine,4569.23,45.46,Isole,AG,9
2025-07-28,2025-07-29,Arredamento,Sedie,5566.22,229.67,Centro,LI,6
2025-03-13,2025-03-17,Arredamento,Tavoli,3448.94,853.22,Isole,SS,4
2025-10-04,2025-10-10,Forniture per ufficio,Scaffalature,6694.09,40.56,Sud,BA,9
2025-10-01,2025-10-06,Tecnologia,Telefoni,3842.23,1104.98,Centro,LI,4
2025-11-16,2025-11-19,Arredamento,Sedie,3645.71,765.38,Nord-Ovest,VA,8
2025-12-04,2025-12-09,Forniture per ufficio,Raccoglitori,1613.71,132.01,Nord-Est,VE,5
2026-01-01,2026-01-04,Tecnologia,Macchine,963.32,279.09,Centro,PG,4
2025-04-05,2025-04-09,Tecnologia,Accessori,3747.38,793.51,Nord-Ovest,MI,6
2025-06-15,2025-06-16,Forniture per ufficio,Materiale artistico,5820.46,982.47,Isole,CA,7
2025-02-01,2025-02-07,Forniture per ufficio,Carta,1780.75,242.25,Centro,PG,7
2025-01-11,2025-01-12,Tecnologia,Macchine,73.18,7.96,Sud,CZ,2
2025-10-28,2025-11-02,Arredamento,Complementi d'arredo,1465.28,84.08,Sud,CZ,5
2025-08-05,2025-08-06,Forniture per ufficio,Materiale artistico,2487.63,678.12,Nord-Est,VR,8
2025-10-16,2025-10-20,Forniture per ufficio,Carta,3074.03,555.29,Isole,TP,7
2025-04-12,2025-04-18,Forniture per ufficio,Carta,574.02,20.34,Centro,PG,3
2026-03-01,2026-03-06,Tecnologia,Telefoni,4011.04,860.95,Sud,PA,5
2026-01-27,2026-02-02,Arredamento,Complementi d'arredo,6617.49,1321.58,Isole,TP,9
2025-09-24,2025-09-27,Arredamento,Complementi d'arredo,2569.79,445.55,Centro,FI,5
2025-08-02,2025-08-03,Arredamento,Complementi d'arredo,4671.73,-236.89,Nord-Ovest,GE,8
2025-06-28,2025-07-04,Arredamento,Tavoli,1492.51,39.46,Nord-Est,BO,2
2025-03-29,2025-03-31,Tecnologia,Macchine,1188.32,301.24,Nord-Ovest,MI,9
2025-02-10,2025-02-11,Tecnologia,Telefoni,4835.46,182.15,Sud,CZ,8
2026-02-05,2026-02-08,Arredamento,Complementi d'arredo,4032.84,-265.32,Sud,NA,8
2025-03-17,2025-03-23,Tecnologia,Macchine,3688.5,640.96,Sud,PA,4
2026-01-12,2026-01-17,Arredamento,Complementi d'arredo,897.83,-22.2,Sud,CZ,1
2025-02-15,2025-02-18,Forniture per ufficio,Carta,3477.21,-156.87,Nord-Est,VE,8
2025-06-09,2025-06-11,Arredamento,Tavoli,5048.22,1128.64,Sud,NA,7
2025-03-21,2025-03-27,Arredamento,Complementi d'arredo,3775.8,61.78,Isole,AG,4
2025-11-06,2025-11-13,Forniture per ufficio,Raccoglitori,785.16,35.74,Nord-Est,TN,1
2025-03-27,2025-04-03,Arredamento,Sedie,4776.84,623.44,Isole,AG,8
2025-04-02,2025-04-06,Tecnologia,Macchine,1467.61,-0.08,Sud,NA,6
2025-05-28,2025-05-29,Tecnologia,Accessori,1856.09,298.43,Isole,CA,2
2025-06-10,2025-06-15,Forniture per ufficio,Carta,1897.66,387.75,Sud,NA,5
2025-07-21,2025-07-25,Tecnologia,Fotocopiatrici,5316.72,1422.75,Nord-Ovest,VA,6
2026-02-28,2026-03-06,Arredamento,Tavoli,2202.34,283.09,Isole,SS,7
2026-02-20,2026-02-27,Arredamento,Complementi d'arredo,4374.81,144.48,Isole,TP,5
